road_type,intersection_degree,distance_to_major_road
primary,3,2.7168895784247282
tertiary,3,5.4174393089432975
primary,3,2.2938764450987343
secondary,3,6.007191149434708
secondary,3,0.9424140774622287
motorway,3,0.7541466275624823
primary,3,2.5151299152017543
tertiary,3,9.654379227721439
primary,3,4.273175124756524
trunk,3,3.6507880372190225
tertiary,3,7.407927283143915
trunk,3,7.975075145571458
residential,3,187.47340629186323
tertiary,3,6.122416386752822
primary,3,1.8427768830417075
tertiary,4,17.090636227373334
motorway,3,0.5953256220901332
primary,3,36.0896365615842
tertiary,3,47.203347306369224
primary,3,2.970414433165279
primary,3,8.969481515340815
secondary,4,13.513033224071261
motorway,1,2.7069471310312427
tertiary,3,182.30904456663922
secondary,4,19.811668470650137
secondary,4,13.513033224071261
tertiary,3,17.61266414054488
residential,3,169.86462376079464
tertiary,4,14.330707278671197
primary,3,6.699707426250826
tertiary,1,15.344973553521553
trunk,3,1.1575113877451189
residential,3,22.752332719412895
motorway,3,0.8442245843129382
primary,3,8.659305798561114
primary,4,2.166812955573125
tertiary,4,3.075350821857926
secondary,4,0.42485491398470837
primary,4,4.3070287582791815
tertiary,4,125.37024127268253
tertiary,4,128.1782814551793
tertiary,4,120.02572350047191
motorway_link,3,1.0863346512619132
primary,4,0.015466347284469975
motorway,3,2.3556021452851694
trunk,4,2.9470702428007316
secondary,3,28.519659776093757
secondary,3,1.5718010152522628
secondary,3,2.684682510215336
residential,3,47.980827649151905
primary,3,32.46358084466328
trunk,3,2.2038689677611614
primary,3,46.93993868940173
trunk,4,2.2637821579991613
primary,3,8.78499890792294
tertiary,4,18.91222100319171
tertiary,3,40.29446434997804
residential,3,111.55326070677646
primary,3,3.209752403974681
tertiary,3,10.620887449566414
primary,3,7.1363763539297445
primary,3,9.027068580763375
tertiary,3,30.169398398353604
primary,1,0.840381057546213
tertiary,3,19.096842596716172
tertiary,4,9.215068765917302
primary,4,3.8436365481796066
tertiary,3,8.229958644630972
motorway,3,1.6947579107515784
secondary,3,0.6700023455209922
tertiary,3,18.10265254096275
tertiary,4,5.395431051788533
tertiary,3,12.573061080733261
primary,3,4.791121915110902
trunk,3,1.1824027471947125
trunk,3,1.1693987526666236
trunk,3,2.192814279460241
trunk,3,36.87216674912708
secondary,3,16.29725695852162
secondary,4,4.857358559271027
primary,3,7.866608890706384
primary,3,27.709326347995724
primary,3,3.098727985327872
residential,3,40.57996387070365
primary,3,19.686415010703318
primary,3,16.190547908834546
primary,3,16.93212709533848
primary,3,11.945825346994267
residential,3,38.79698052622665
residential,3,42.71089207436068
primary,3,3.473828896004038
primary,3,3.0144371042985183
primary,3,15.681732343344862
secondary,3,6.89811635502079
residential,3,4.892000688433385
primary,3,7.9683909189817
tertiary,4,13.634512447557062
tertiary,3,7.390489925602442
trunk_link,3,0.2483631358584828
secondary,3,0.7680724223679681
tertiary,3,8.088480745258186
primary,3,35.62322608833212
trunk_link,3,0.6094428472978635
trunk,3,4.919888025691316
tertiary,3,4.25789131618212
residential,3,23.464630623975967
trunk,3,11.410508266141694
trunk,3,5.945625568362699
residential,4,3.68712625213457
trunk,3,1.013218013150896
tertiary,3,3.586212720642807
trunk,3,1.2852073060515667
residential,3,100.81096048373922
secondary,3,0.38289302277690085
trunk,3,0.6448678192435514
trunk,3,2.901508363251945
primary,4,17.480299728505518
tertiary,3,9.651566159563385
tertiary,1,137.5025841704134
tertiary,3,14.915323531576618
residential,3,27.436793655899123
tertiary,3,165.53216728184105
primary,3,2.0327575144760632
trunk,3,2.621766712128708
trunk,3,1.5033844176206086
secondary,5,3.742070541948872
unclassified,3,12.913916213527536
primary,5,4.216750971261145
motorway,3,1.4059510574033969
motorway,3,7.793003024978676
trunk,3,13.06612394051817
primary,3,1.6081725318734146
residential,3,13.748698588566189
primary,4,1.9100777335331223
tertiary,3,9.244937816660904
secondary,3,2.6470210992781777
residential,3,29.943286007410595
residential,3,3.900202558175808
trunk,3,2.7447388910531614
secondary,3,2.4047281767508717
tertiary,4,46.47932667868895
primary,3,11.751830754518615
residential,1,35.26279052223453
secondary,1,6.0582149157195095
tertiary,3,5.312564637562544
trunk,3,4.9055123753362935
primary,3,1.2606396928824815
primary_link,3,20.042829512056475
secondary,4,1.1525733145368595
primary,4,2.381903784013466
trunk,3,3.6718702333003255
primary,4,0.8265922532174813
secondary,4,0.357121615520385
tertiary,3,545.464584068809
secondary,3,2.329096206371393
secondary,3,5.225518955130064
trunk,3,4.697454930574245
primary,1,0.46282435425804186
secondary,3,36.76193859305973
trunk,3,5.019907293886807
residential,1,72.62644703570764
trunk,3,9.402596689432476
tertiary,4,12.001088145580097
trunk,3,7.862367907841203
trunk,3,0.4475894475782424
tertiary,4,10.286420560877287
secondary,3,6.358665515494626
tertiary,3,26.219744079278158
residential,3,32.116021849541276
primary,4,5.251824172530328
secondary,4,0.7835084901213654
motorway,3,7.720810478345312
trunk,3,0.4514192800761209
tertiary,3,25.06016321366479
trunk,3,4.80344039300791
secondary,3,4.30484804223691
primary,1,24.051699307325055
tertiary,4,25.8169691780453
secondary,3,10.830379586483062
residential,3,12.814894228903656
tertiary,3,227.75380217505963
unclassified,3,10.305295896357016
primary,3,5.587757319748738
secondary,3,3.8058664483402707
trunk,3,7.810813715959393
trunk,3,0.25181358886441346
trunk,3,1.6436886123449852
primary,3,1.7083348668154443
tertiary,3,10.181797971688015
trunk,3,8.623663195606879
secondary,3,5.7151596497984976
residential,1,63.41508604718672
trunk,4,0.4771744112127268
living_street,1,179.25226450965803
trunk,3,1.061246971010817
trunk,3,5.378776207232442
secondary,3,6.91531765957504
tertiary,3,21.861847825629287
secondary,4,1.4830851775838891
secondary,4,6.866454453372568
residential,3,381.5510036733069
residential,3,376.0559658623352
residential,3,370.56560739573064
primary,3,4.578325716066768
trunk,3,3.0606563607800252
primary,3,2.164349012414492
residential,1,118.75667293466138
residential,1,103.27493065555086
primary,3,6.666744554186436
residential,3,15.720088931431897
primary,3,3.371349878357593
primary,3,6.133572887657015
tertiary,3,19.449999047179062
trunk_link,3,1.3791029230367262
primary,3,0.7194985510642727
primary,1,3.2712658586077974
trunk,3,2.5490878222771567
motorway,3,0.39817645887828645
primary_link,3,1.3602695099287625
primary_link,3,28.28201672531497
tertiary,3,11.6297640572194
trunk,3,2.169839223441258
primary,4,8.534250396833865
primary,1,13.850478783080177
residential,3,234.95385789992642
trunk,3,5.777079396244439
primary,1,2.801050415667038
motorway,3,3.0949519597714437
trunk,3,8.940872748759661
tertiary,3,17.063102527433006
tertiary,3,10.32954171378729
tertiary,3,12.04148515530682
tertiary,3,516.6612426955618
trunk,3,70.79624248039079
trunk,3,1.6343881166361223
trunk,4,10.355721425462567
primary,3,2.088407728366455
trunk,4,18.037182147066343
tertiary,3,8.478465904300505
secondary,3,14.378964191159541
residential,3,212.65399058906172
trunk,3,1.491185375105874
secondary,3,5.282213557384731
residential,4,4.068705255862992
primary_link,3,20.319221058277698
primary_link,3,26.74146444810014
primary_link,3,26.401338995529322
primary,3,0.5904076499034311
trunk,3,2.107734118391242
primary,3,4.663134906009252
residential,3,23.852723338668707
tertiary,4,299.6974331154273
trunk_link,3,2.031274961363127
primary,3,5.667256755966327
primary,3,12.7354667995289
secondary,3,2.519451459029287
secondary,3,4.003820168324511
trunk,3,1.7721400533277636
primary,4,3.0947340611574123
secondary,5,4.761341486642992
primary,3,1.8062341623054536
secondary,4,0.1388414681038946
primary,4,1.6633884801150038
primary,1,6.086447128303345
primary,3,0.007138549986292315
primary,3,9.239712380718528
trunk,3,10.490848508793793
secondary,3,17.58594169636488
trunk,3,4.160067178352461
primary,3,29.11469621438945
trunk,3,1.5531095342474406
primary,1,1.3612406775287982
primary,3,3.765797373945042
trunk_link,3,4.658235653078376
primary,4,0.2775447632818855
trunk,3,4.333517735766085
primary,3,3.664998744480591
residential,4,30.19225797250184
secondary,3,10.77701561787522
secondary,1,10.499153009526129
tertiary,3,16.488403136058412
primary,3,14.1943275918677
primary,3,45.470662175662746
primary,3,3.33968528374385
primary,3,116.03292996057088
tertiary,1,28.345089189067437
motorway,3,7.257844079389144
motorway,3,3.0840092413648867
tertiary,3,10.791389940340142
primary,1,5.696448563693259
primary,3,1.668632813157334
tertiary,4,5.7890182133626675
trunk,3,12.49636131387365
primary,4,2.749046659187508
primary,1,7.093243195351663
residential,3,6.193949392193065
trunk,3,6.20459458287057
primary,3,1.1556633933252707
tertiary,4,8.852300990128489
trunk,4,15.721830561672338
tertiary,4,3.066672855555204
trunk,3,2.4823795814573484
tertiary,3,4.940377421817542
motorway,4,3.4393401182562906
tertiary,4,5.677949049016133
primary,3,7.980425159390922
trunk,4,4.630401782288749
trunk,3,2.7318977176799737
secondary,3,2.950985630424736
trunk,3,5.5883235765054655
trunk,1,1.5526175710367223
residential,3,5.066895436218302
secondary,4,1.805285055397534
primary,4,2.92127736547325
secondary,3,65.59531467834746
secondary,3,75.56863644478273
secondary,4,3.4016264854189076
primary,3,12.72988965637204
primary,3,12.619333559190173
secondary,3,8.7691038569012
residential,4,287.77843935401785
primary,4,4.27433032609388
secondary,3,89.47530700071316
trunk,3,1.9050253963027712
tertiary,3,10.336461766973517
residential,3,12.178769462449708
trunk,3,3.2664787766854526
tertiary,3,17.231795948695076
tertiary,3,26.649599417311407
residential,3,9.75074161383335
primary_link,3,0.16811709172212616
primary,3,3.888796005541278
primary,3,4.107906288427523
tertiary,3,13.567052365884976
tertiary,3,179.43043213748106
trunk,3,0.9295054962532928
residential,1,154.84176372996487
tertiary,3,9.949570230707526
residential,1,28.696828198323573
residential,1,106.10121184619757
tertiary,3,15.29638690830277
primary,3,0.9077198001521322
tertiary,3,6.627871963546858
trunk,3,1.4293553735339395
trunk,3,12.195586708616737
primary,4,79.91828674446243
tertiary,4,544.6766777387553
primary,4,12.709803113693962
primary,3,6.781825207944267
trunk,3,4.291506589618184
trunk,3,5.853545495996308
secondary,4,4.210978408958819
primary,4,3.6355810486503777
primary,4,0.720646642457423
primary,4,7.128647544995581
residential,3,808.0300510219162
tertiary,5,19.720929385874815
residential,3,55.946292205390016
primary_link,4,10.857307048714196
tertiary,3,2.1422981040912874
motorway,3,1.3574512996225843
primary,3,0.3704754725827349
trunk,3,23.805242705743435
secondary,4,1.8286247238832585
trunk,3,4.051487138048981
tertiary,4,10.323567604049636
residential,3,7.903898543403035
tertiary,3,25.356080881142383
trunk,4,2.1006326210889643
motorway,3,0.8294554472572913
tertiary,3,45.057554061634306
trunk,3,1.6535837374491889
trunk,3,6.732007724800837
motorway,3,10.24508425653074
trunk,3,3.631474199226644
residential,3,14.639346460417505
trunk,4,0.19815532783578868
trunk,3,4.3328729135436905
trunk,4,36.22813475138697
residential,3,9.838771361222571
primary,3,0.41848937883969795
primary,4,1.4881794443628604
primary,4,1.0812283837418666
primary,4,3.458570704975589
trunk,3,2.189937502613823
tertiary,4,284.97895200037203
primary,3,2.831535094755343
secondary,4,3.6039656323045968
tertiary,3,6.4360060856556025
motorway_link,3,4.351268112432577
trunk_link,3,13.357085890015782
tertiary,3,26.66731384527946
tertiary,3,23.85698083734137
tertiary,3,23.85698083734137
residential,3,9.737047049800806
primary,3,2.492361889484198
trunk,3,4.723967982850875
primary,3,7.384033388591555
secondary,3,39.366441047351366
residential,1,156.0667490400351
trunk,3,2.920089813158179
primary_link,3,4.232185507414516
trunk,3,2.599403798074885
tertiary,3,24.33649919608036
secondary,4,1.6296731945802128
trunk,4,1.336355050882944
trunk,3,5.25323480239526
tertiary,3,40.920026115622456
trunk,3,3.635465541424023
primary_link,3,8.240357965354777
tertiary,3,4.673253312150197
residential,3,6.984395224056173
primary,3,3.5609863745811654
primary,3,1.315232402880393
residential,3,13.087071423953365
residential,3,511.47630002137373
tertiary,3,532.64742379537
trunk,3,2.835767432859078
secondary,3,0.28502638396370444
residential,3,1986.1398395649728
tertiary,4,30.082638029283494
tertiary,4,32.0483656069061
motorway,3,1.9351566957004627
secondary,3,2.2999911453447064
tertiary,4,26.933152446809228
tertiary,4,13.239052841345465
residential,4,3.958857958376142
residential,4,3.958857958376142
residential,4,3.958857958376142
residential,4,3.958857958376142
primary,3,45.885639865308214
tertiary,3,5.486536161287638
secondary,3,0.7726447825599847
secondary,3,0.7726447825599847
secondary,3,1.559152535132441
trunk,4,9.096880305424607
secondary_link,3,0.4069554553255469
primary,3,2.961246727602475
primary,3,3.532016741678325
primary,3,3.7900744366953805
tertiary,3,34.56948389999714
tertiary,3,19.33008400731059
primary,3,5.989627687908097
motorway,3,0.04706506994330165
primary,3,16.14646800951984
primary,3,5.123650156661497
primary_link,1,18.321678028980955
trunk,3,1.1675490383730371
primary,3,1.6679322319401992
residential,4,30.106742383981587
primary,4,39.50177069727894
primary,3,1.7009693571823423
secondary,4,1.0638203942413527
residential,3,82.3087348456649
residential,3,52.47020486767342
primary,3,2.938167448907643
tertiary,3,16.14084966403812
tertiary,3,592.8958014574453
primary,3,11.950663026655953
motorway,1,8.235186065866685
primary,3,4.462300759642946
tertiary,3,12.394843330485172
secondary,3,0.9387021181070847
primary_link,3,16.585125762984926
secondary,3,0.22741200101700704
secondary,3,1.265375061117095
trunk,3,0.6466230548193432
primary,4,10.174595348479755
primary,3,13.335767982772548
secondary,3,0.2021746420149317
primary,3,12.294178534354852
tertiary,3,6.442723390073609
trunk,4,10.659147929185627
primary,3,0.9171039784504104
secondary,3,12.96069637207576
primary,3,2.498879998615934
secondary,3,5.530912612914314
tertiary,3,45.180120079251665
primary,3,0.24957437638231594
tertiary,4,14.280079348559315
primary_link,3,0.30939016445193823
residential,3,64.52850550463927
tertiary,3,18.02350700296893
residential,3,54.48619065067304
secondary,3,3.65326023955242
trunk,4,1.1934440556772041
tertiary,3,2.8483074687239047
motorway,3,7.091825257014089
primary,3,81.63466997098269
trunk,3,0.6648976548725083
primary,4,5.359161277706823
trunk,3,4.137642781735206
secondary,3,2.589271723831678
tertiary,3,29.81553641979444
primary,3,5.194195741154921
primary,3,12.125404576090478
trunk,3,3.010060775299675
primary,3,24.225635304541015
primary,3,37.61015029210633
primary,3,12.024480979738396
secondary,3,1.0704289596263223
tertiary,3,28.999090566562803
trunk,3,29.496270948622666
residential,3,9.277631550584161
residential,3,16.53821367465735
primary,3,0.6023968772199171
residential,1,33.53375930006864
residential,3,28.077790933809908
tertiary,3,10.976696132782513
tertiary,3,10.98509259778627
motorway,3,2.902835837880298
primary,3,6.758850866616996
primary,1,4.578068661812952
trunk,3,6.735241446675331
secondary,3,5.616509342260805
trunk,4,0.8192460247363684
trunk,3,6.996636062849232
primary,4,13.199074066643979
primary,3,0.10324060767166422
secondary,3,25.54039177937985
secondary,3,22.053396777949278
residential,3,117.91703694414292
secondary,4,2.6594292232350734
secondary,3,3.6047854984418866
primary,3,15.153372651197806
primary,3,7.276430686271558
residential,3,70.61367958087564
primary,3,46.557905017758735
primary,4,4.892959345744057
trunk,3,2.3681718052986396
residential,3,125.13066745341249
primary,4,0.3257672096976889
secondary,4,1.5765846106710988
tertiary,3,32.13171114958762
primary,3,1.5959185020610092
tertiary,3,11.490001605106594
primary,4,3.2288123042607015
primary,3,59.285515829662046
tertiary,3,11.031166180027462
secondary,4,2.1559615639471494
primary,3,12.832771786998153
primary,3,0.03717547669976001
motorway_link,3,3.7066520522070565
trunk,3,0.2663797033394125
trunk,3,8.149567908535087
trunk,3,3.5950301720714353
tertiary,3,45.07703319654736
trunk,4,2.667724839779498
primary,4,1.4906683447577969
secondary,3,51.62137249021009
secondary,3,17.945841492392113
secondary,3,12.634121702975701
secondary,3,10.383080529332927
secondary,3,5.1599287886508565
residential,1,32.42497611898329
trunk,3,3.409781530211208
trunk,3,23.12383971483162
